controller_frequency,planner_patience,controller_patience,conservative_reset_dist,acc_lim_theta,acc_lim_trans,acc_lim_x,forward_point_distance,goal_distance_bias,max_scaling_factor,max_vel_theta,max_vel_trans,max_vel_x,min_vel_theta,min_vel_trans,min_vel_x,occdist_scale,oscillation_reset_angle,path_distance_bias,scaling_speed,sim_granularity,sim_time,stop_time_buffer,theta_stopped_vel,trans_stopped_vel,vth_samples,vx_samples,vy_samples,publish_frequency,resolution,transform_tolerance,update_frequency,cost_scaling_factor,inflation_radius,Planner_failed,Recovery_executed,Positional_error,Traveled_distance,Mission_time,Obstacle_distance,Energy,Task_success_rate
6.53,4.53,4.64,1.47,1.55,0.12,3.31,0.26,19.93,0.14,0.81,0.43,0.47,1.8,0.14,-0.17,0.32,0.15,45.28,0.22,0.02,3.23,0.27,0.14,0.05,25,4,10,3.69,0.03,0.24,5.35,16.43,1.01,9,11,0.172281083535982,33.53,256.51,0.4,189.28,0.4
4.03,3.74,4.31,1.01,3.83,0.26,1.62,0.61,31.22,0.38,1.57,0.56,0.54,2.94,0.12,-0.04,0.43,0.46,42.29,0.16,0.04,1.53,0.53,0.11,0.13,21,7,4,4.72,0.11,0.54,3.38,15.19,0.87,2,0,0.170878681209529,14.43,78.07,0.62,61.92,1
4.15,5.35,3.28,1.48,4.96,0.19,4.38,0.71,36.95,0.37,1.76,0.42,0.6,2.1,0.19,-0.16,0.09,0.18,44.77,0.3,0.03,3.43,0.1,0.1,0.08,15,8,5,1.53,0.03,0.28,5.58,12.16,1.27,38,4,0.162642209207474,12.01,68.12,0.4,40.72,0.6
6,5.4,6.31,4.86,3.15,0.28,1.56,0.41,17.5,0.21,1.46,0.48,0.55,2.07,0.17,-0.24,0.22,0.25,13.92,0.27,0.04,3.14,1.4,0.08,0.12,17,6,5,1.46,0.1,0.68,2.75,1.81,0.32,5,7,0.185016883217893,17.95,168.55,0.65,84.56,0.4
5.63,4.24,5.21,2.53,2.42,0.33,3.55,0.33,39.73,0.23,0.74,0.56,0.61,2.33,0.17,-0.22,0.34,0.45,39.21,0.16,0.02,2.27,0.25,0.11,0.12,21,7,7,1.96,0.13,0.81,2.94,5.14,0.67,12,2,0.166767063937709,16.85,85.47,0.83,67.2,0.8
6.82,3.37,3.74,2.06,2.15,0.39,4.86,0.35,39.4,0.19,1.53,0.4,0.41,2.87,0.13,-0.03,0.07,0.43,43.04,0.2,0.04,2.4,0.19,0.14,0.06,17,5,11,1.77,0.03,0.79,2.25,7.77,0.65,0,0,0.187591365140148,14.39,66.65,0.67,52.8,1
3.6,5.17,3.75,3.19,2.67,0.11,1.69,0.62,26.23,0.43,1.72,0.6,0.74,1.62,0.14,-0.24,0.25,0.35,35.39,0.27,0.02,2.06,1.25,0.13,0.14,27,8,5,1.05,0.12,1.93,4.96,7.45,0.97,39,4,0.231200730372602,14.63,95.93,1.08,65.44,0.6
6.1,6.88,5.02,2.62,1.87,0.29,3.65,0.69,13.55,0.11,1.16,0.7,0.48,2.5,0.11,-0.24,0.37,0.34,13.27,0.17,0.02,3.4,0.23,0.11,0.13,24,6,4,1.7,0.13,0.41,4.64,8.08,0.55,71,6,0.25958421065647,17.02,115.24,0.41,85.24,0.6
3.08,4.24,4.05,3.24,2.84,0.26,1.45,0.7,40.16,0.16,0.67,0.57,0.75,1.51,0.19,-0.27,0.28,0.22,34.4,0.24,0.02,3.2,1.42,0.05,0.09,18,6,15,2.49,0.07,0.97,5.79,9.89,1.4,51,8,0.551336196654954,16.15,124.79,0.76,84.56,0.2
5.52,3.97,3.32,4.6,4.56,0.21,2.99,0.5,41.82,0.43,1.6,0.52,0.32,2.54,0.11,-0.09,0.44,0.11,22.88,0.31,0.03,0.6,0.63,0.08,0.09,16,5,6,5.39,0.06,0.62,5.33,8.29,0.96,0,0,0.196056309979543,14.39,58.09,0.62,44.16,1
5.66,4.72,5.48,1.82,3.88,0.22,4.2,0.37,47.4,0.24,0.58,0.33,0.45,1.85,0.12,-0.09,0.29,0.44,38.39,0.19,0.03,1.02,0.94,0.08,0.09,25,10,11,4.76,0.02,0.28,4.98,9.46,1.24,0,0,0.176638101776423,14.39,61.23,0.53,46.96,1
4.02,5.4,4.27,4.57,3.41,0.4,1.92,0.23,48.15,0.42,1.36,0.73,0.71,1.92,0.14,-0.23,0.24,0.34,41.25,0.33,0.04,2.96,0.14,0.14,0.05,14,3,7,5.95,0.06,1.38,2.5,10.44,1.37,65,9,0.701670145743517,20.06,123.67,0.4,85.24,0.2
5.93,6.98,4.4,1.74,5.13,0.18,1.77,0.29,49.52,0.29,0.53,0.43,0.58,1.62,0.2,-0.2,0.28,0.13,19.46,0.16,0.04,1.3,1.27,0.11,0.07,26,10,11,5.63,0.05,0.66,1.23,13.87,0.77,31,2,0.172381405666734,11.63,54.42,0.88,36.04,0.8
6.39,6.04,3.47,4.58,4.87,0.38,3.6,0.27,21.74,0.39,1.84,0.42,0.49,1.87,0.15,-0.01,0.13,0.33,44.43,0.3,0.04,2.45,0.55,0.1,0.09,23,10,12,1.28,0.13,1.69,5.87,15.52,1.35,82,6,0.267732384279255,8.43,56.95,0.4,30.76,0.4
5.73,5.1,4.31,2.64,4.04,0.21,4.56,0.53,21.88,0.29,0.63,0.42,0.49,2.72,0.15,-0.19,0.43,0.49,36.57,0.28,0.04,1,1.05,0.1,0.05,29,4,3,4.27,0.02,1.04,5.2,10.07,0.75,0,1,0.164532228959812,16.46,84.08,0.63,66.8,1
5.42,5.95,3.88,3.74,5.09,0.14,2.12,0.65,36.87,0.36,1.6,0.54,0.69,2.14,0.18,-0.24,0.05,0.23,44.78,0.2,0.03,3.33,0.79,0.11,0.14,21,8,10,4.98,0.03,1.71,4.14,14,0.99,25,5,0.194120010625847,24.13,129.44,0.54,104.4,0.8
6.06,5.2,6.62,2.91,4.04,0.16,4.86,0.72,16.54,0.48,1.78,0.66,0.65,2.25,0.17,-0.07,0.34,0.14,17.31,0.31,0.03,1.99,0.29,0.12,0.1,24,4,9,4.59,0.06,0.81,5.8,5.79,1.42,3,2,0.217883386799317,14.55,93.27,0.4,55.04,0.8
6.64,5.49,5.61,4.06,3.88,0.21,2.83,0.66,23.93,0.11,1.02,0.47,0.75,1.78,0.12,-0.23,0.14,0.43,17.96,0.26,0.02,1.26,1.17,0.15,0.06,10,9,9,4.34,0.11,0.96,2.75,18.49,1.47,0,0,0.177768526990508,15.29,51.29,0.64,36.72,1
6.43,5.27,4.41,4.24,4.76,0.38,2.92,0.72,16.13,0.25,1.12,0.55,0.62,1.84,0.17,-0.15,0.39,0.22,31.97,0.25,0.04,1.06,1.04,0.08,0.08,17,10,14,3.28,0.05,0.68,5.81,3.37,0.36,1,0,0.173006237887578,14.56,50.23,0.55,38.04,1
5.61,4.78,6.28,2.73,3.99,0.17,3.89,0.47,36.31,0.3,1.44,0.61,0.64,1.55,0.12,-0.2,0.31,0.27,40.14,0.32,0.02,0.87,0.24,0.1,0.14,15,7,2,2.22,0.06,1.2,3.86,16.39,1.41,47,3,0.194819279885003,17.56,79.62,0.58,56.68,0.8
4.89,5.06,6.24,4.06,2.23,0.48,2.48,0.58,29.13,0.25,1.93,0.58,0.53,2.84,0.14,-0.01,0.35,0.12,40.69,0.31,0.04,2.83,0.26,0.06,0.06,15,4,7,4.11,0.11,1.17,4.66,15.91,0.58,67,3,0.168872716724582,11.87,69.21,0.91,41.36,0.8
3.62,5.62,5.86,3.07,4.34,0.26,4.54,0.52,38.53,0.47,1.23,0.57,0.39,1.81,0.16,-0.16,0.43,0.37,21.95,0.26,0.04,1.19,0.29,0.07,0.09,13,3,1,5.75,0.12,0.33,1.88,3.59,1.01,34,8,0.196493415989513,27.97,198.37,0.8,141.72,0.6
3.75,6.56,6.66,1.2,3.33,0.35,3.06,0.36,38.71,0.32,1.47,0.47,0.34,2.84,0.15,-0.04,0.2,0.36,23.59,0.33,0.02,1.57,0.11,0.11,0.12,19,5,15,1.58,0.04,1.24,3.6,16.36,1.24,0,0,0.196679050777255,14.42,56.18,0.4,41.64,1
3.05,5.31,3.81,1.28,3.31,0.43,4.38,0.62,36.75,0.27,1.01,0.41,0.36,1.68,0.15,-0.01,0.18,0.27,16.32,0.32,0.02,1.32,0.84,0.05,0.15,12,7,15,5.48,0.05,1.34,3.76,4.07,0.98,33,4,0.174471874430373,10.4,65.36,1.14,38.08,0.6
3.14,3.36,4.92,1.68,2.91,0.31,4.77,0.35,30.27,0.22,0.76,0.64,0.62,2.71,0.17,-0.23,0.24,0.41,47.2,0.33,0.04,2.73,0.49,0.08,0.12,27,10,2,2.17,0.14,1.49,5.34,8.29,0.52,20,5,0.278700367868392,27.22,154.5,0.4,124.12,0.8
6.78,3.24,5.38,3.19,4.07,0.33,3.25,0.53,17.62,0.15,1.86,0.31,0.33,1.61,0.17,-0.14,0.37,0.26,24.9,0.33,0.03,1.9,0.92,0.07,0.14,24,7,7,2.51,0.06,1.64,5.08,8.89,0.86,0,0,0.22156573358574,14.37,70.25,0.4,56.12,1
6.81,5.4,3.59,3.21,2.94,0.49,2.4,0.45,49.19,0.31,1.43,0.32,0.6,2.08,0.16,-0.08,0.13,0.2,36.23,0.25,0.04,2.68,1.46,0.13,0.15,17,6,0,2.09,0.05,0.76,3.57,10.5,0.42,60,4,0.152380681175937,12.14,79.74,0.83,56.12,0.8
6.53,4.87,5.51,4.57,3.6,0.24,2.88,0.71,17.2,0.32,0.66,0.51,0.42,2.08,0.16,-0.08,0.46,0.3,37.39,0.29,0.03,2.05,0.88,0.08,0.08,29,7,5,2.81,0.05,1.71,2.99,12.08,0.75,0,0,0.179700196333064,14.4,62.04,0.4,48.4,1
6.79,6.09,6.24,1.93,2.6,0.28,1.44,0.6,20.22,0.4,0.83,0.45,0.74,1.78,0.18,-0.13,0.38,0.11,31.89,0.34,0.03,1.23,0.46,0.08,0.06,19,6,15,1.12,0.14,1.72,5.02,17.37,0.49,94,4,0.257073984909782,9.83,62.94,1,36.04,0.6
6.06,5.7,6.63,1.99,3.79,0.35,1.55,0.25,39.98,0.14,0.85,0.64,0.59,1.77,0.15,-0.22,0.21,0.37,31.5,0.27,0.04,2.93,0.19,0.14,0.1,15,6,6,1.94,0.03,0.79,5.29,17.6,0.81,0,0,0.169271017569425,15.06,65.16,0.4,49.28,1
3.92,4.95,5.81,4.15,5.19,0.48,3.93,0.27,29.11,0.47,1.26,0.61,0.51,2.71,0.17,-0.14,0.45,0.4,43.61,0.21,0.03,0.86,0.19,0.11,0.08,10,4,9,1.21,0.11,0.33,2.65,13.98,0.49,81,6,0.154763290808589,9.41,65.21,0.4,28.12,0.4
5.42,4.68,6.23,1.6,1.5,0.16,2.31,0.26,45.75,0.45,0.61,0.69,0.66,2.53,0.18,-0.13,0.18,0.38,28.15,0.24,0.03,2.31,0.5,0.07,0.07,16,8,10,5.05,0.12,1.97,1.07,11.43,0.74,0,0,0.138416477882438,14.29,52.86,0.55,40.6,1
4.69,6.16,5.89,1.37,3.86,0.33,2.75,0.46,40.32,0.42,1.39,0.47,0.71,2.75,0.13,-0.19,0.22,0.29,22.72,0.15,0.03,0.63,0.11,0.1,0.06,27,5,0,4.13,0.12,1.86,5.41,12.73,0.9,34,4,0.283585083291762,10.91,104.98,0.55,53.36,0.6
4.94,4.12,5.78,4.36,5.17,0.18,1.78,0.72,44.67,0.34,1.33,0.52,0.63,1.7,0.2,0,0.46,0.23,48.05,0.34,0.03,0.8,0.23,0.11,0.12,16,7,9,4.97,0.06,0.49,3.7,1.82,1.1,0,0,0.116716658344517,14.37,56.33,0.65,43.36,1
5.86,6.14,4.57,3.63,2.69,0.44,3.92,0.67,31.81,0.29,0.59,0.5,0.55,2.82,0.2,-0.05,0.49,0.37,39.29,0.19,0.02,0.81,0.31,0.06,0.07,23,3,15,5.58,0.15,1.54,3.97,14.09,0.32,93,6,0.242510347560785,9.48,69.42,1.03,38.08,0.4
4.15,3.02,3.7,4.42,4.63,0.15,2.59,0.36,31.77,0.35,1.54,0.65,0.4,2.86,0.16,-0.1,0.28,0.22,12.66,0.34,0.03,1.08,1.36,0.1,0.1,21,10,11,3.37,0.05,1.11,2.47,18.75,1.22,0,0,0.174861968776341,14.52,51.19,0.55,38.76,1
5.51,6.07,5.61,1.3,2.31,0.48,1.95,0.37,27.63,0.37,1.55,0.69,0.41,2.9,0.13,-0.04,0.37,0.36,17.8,0.26,0.04,0.65,0.99,0.09,0.11,20,4,12,1.36,0.09,0.84,2.5,18.01,0.77,38,1,0.171906460560402,14.63,65.41,0.5,45.24,1
4.15,5.18,6.53,4.66,3.18,0.23,4.88,0.41,37.77,0.49,0.81,0.36,0.71,2.96,0.14,-0.11,0.1,0.34,40.8,0.25,0.02,2.58,0.32,0.13,0.13,18,5,14,5.4,0.05,0.21,1.05,3.4,0.73,64,4,0.12833769260075,11.35,67.88,0.79,38.08,0.6
5.44,6.28,4.87,2.62,4.89,0.33,4.87,0.26,21.1,0.46,1.25,0.53,0.4,2.91,0.19,-0.09,0.22,0.44,30.89,0.27,0.04,2.06,0.66,0.06,0.14,30,3,11,2.24,0.08,0.75,5.03,17.33,0.4,93,6,0.136590934298522,9.2,56.01,1.15,25.44,0.4
3.46,4.63,5.97,3.79,4.06,0.29,3.89,0.34,24.33,0.12,1.94,0.32,0.36,2.81,0.13,-0.07,0.46,0.15,47.6,0.17,0.03,2.41,1.17,0.09,0.14,12,9,8,3.75,0.04,0.84,2.6,12.48,0.99,21,4,0.193284010698496,11.81,96.46,0.69,53.36,0.6
5.45,4.86,3.64,4.8,3.3,0.25,3.65,0.26,42.02,0.14,1.8,0.39,0.69,2.43,0.16,-0.18,0.49,0.13,41.19,0.31,0.02,1.13,1.33,0.1,0.09,23,3,5,2,0.08,0.72,2.43,18.71,0.83,5,4,0.183315826827678,22.26,144.09,0.53,100.36,0.8
3.36,6.28,3.92,3.22,4.36,0.36,2.37,0.41,34.56,0.42,1.52,0.62,0.46,2.13,0.15,-0.04,0.29,0.29,11.96,0.31,0.02,2.89,0.91,0.11,0.07,17,5,0,3.36,0.09,0.42,4.43,7.66,0.93,19,2,0.201506770498405,12.74,68.14,0.87,46.04,0.8
6.91,4.22,3.57,2.67,2.55,0.21,3.54,0.56,49.65,0.31,1.19,0.61,0.66,2.51,0.15,-0.29,0.18,0.35,17.39,0.3,0.03,1.05,0.69,0.08,0.15,11,7,15,2.91,0.11,0.59,2.6,6.66,0.81,8,2,0.177202094401896,18.73,69.16,0.4,53.6,1
6.44,6,4.75,2.12,3.92,0.19,2.21,0.32,21.75,0.13,1.36,0.65,0.48,2.05,0.13,-0.08,0.35,0.23,30.25,0.17,0.04,3.4,0.98,0.12,0.11,27,6,0,2.75,0.02,0.71,3.48,8.65,1.48,69,4,0.163998436587098,10.24,53.15,0.89,29.44,0.6
3.91,3.19,5.89,3.36,3.01,0.29,3.2,0.45,17.18,0.33,1.36,0.36,0.67,2.51,0.16,-0.2,0.27,0.4,45.45,0.24,0.02,2.53,0.6,0.15,0.1,28,8,13,1.23,0.09,0.92,1.64,16.85,0.45,84,7,0.181642655567914,9.73,98.79,1.09,58.64,0.4
3.98,3.49,6.27,1.12,2.66,0.39,4.37,0.59,18.74,0.25,1.3,0.65,0.74,2.61,0.18,-0.23,0.2,0.35,30.23,0.24,0.04,2.21,0.14,0.08,0.1,14,3,3,5.56,0.13,1.85,1.36,6.67,0.87,40,10,0.276917794631754,35.7,215.93,0.64,176.32,0.8
4.7,3.79,3.09,4.15,1.6,0.16,1.25,0.42,34.75,0.1,0.56,0.37,0.55,2.97,0.1,-0.15,0.29,0.23,38.26,0.27,0.04,1.41,0.32,0.13,0.14,21,5,9,2.21,0.03,2,3.26,17.49,0.93,0,0,0.181148070325711,14.41,70.85,0.61,55.4,1
6.45,3.25,6.27,4.94,4.9,0.27,2.21,0.57,45.79,0.13,0.73,0.42,0.36,2.2,0.18,-0.25,0.18,0.37,49.07,0.17,0.03,2.52,0.34,0.14,0.13,16,5,6,2.19,0.05,1.63,5.48,12.48,1.14,0,0,0.153701607869314,15.11,64.54,0.4,50.8,1
5.27,5.74,3.06,3.46,4.58,0.27,2.91,0.3,21.03,0.46,1.01,0.65,0.58,2.75,0.15,-0.21,0.37,0.36,32.77,0.22,0.03,0.79,0.8,0.1,0.07,29,5,0,2.4,0.11,0.69,2.76,9.27,1.5,23,8,0.161019146506879,17.57,163.45,0.86,88.56,0.2
6.8,5.42,5.11,2,1.84,0.13,1.86,0.62,24.29,0.29,1.43,0.74,0.7,1.77,0.19,-0.14,0.27,0.18,13.86,0.31,0.04,2.01,1.41,0.13,0.09,29,3,2,4.89,0.11,1.16,4.1,7.87,1.45,79,4,0.156234750747466,10.01,51.01,0.92,26.76,0.6
3.56,4.7,3.03,3.27,4.39,0.12,3.17,0.41,42.27,0.31,1.94,0.42,0.61,2.06,0.13,-0.05,0.25,0.18,46.53,0.2,0.02,2.65,1.06,0.12,0.14,17,8,11,1.57,0.07,1.37,5.52,7.48,0.84,18,2,0.225995201443706,12.26,73.21,0.75,52.04,0.8
4.56,6.7,5.99,2.16,3.94,0.4,2.95,0.56,22.75,0.37,0.83,0.46,0.35,2.73,0.11,-0.01,0.35,0.4,17.3,0.32,0.03,1.52,0.21,0.11,0.06,19,5,6,1.01,0.04,0.88,3.74,14.05,1.47,0,0,0.180267548486991,14.48,58.83,0.61,45.24,1
3.62,4.1,5.12,1.48,5.07,0.16,1.87,0.62,48.62,0.44,0.73,0.73,0.46,1.51,0.15,-0.22,0.2,0.33,47.29,0.29,0.03,2.6,1,0.12,0.12,19,7,11,3.96,0.12,1.24,2.18,14.6,1.32,22,2,0.139014718158718,16.24,83.26,0.75,61.28,0.8
6.6,5.52,4.47,3.4,3.12,0.12,1.06,0.52,23.26,0.16,0.89,0.67,0.69,2.91,0.19,-0.12,0.46,0.26,31.34,0.19,0.02,0.78,0.36,0.13,0.08,15,9,10,5.32,0.06,0.83,3.06,3.53,1.14,0,0,0.209658316972801,14.38,78.02,0.64,62.64,1
3.53,5.88,3.12,3.02,4.19,0.29,2.58,0.53,49.83,0.47,0.67,0.51,0.67,2.35,0.18,-0.01,0.1,0.18,48.84,0.24,0.03,1.48,0.95,0.07,0.07,18,4,13,1.62,0.03,0.6,5.19,3.27,1.22,30,3,0.155320371407004,11.88,65.73,0.86,42.04,0.8
6.21,6.27,5.66,4.95,2.34,0.45,2.53,0.64,42.92,0.14,0.61,0.6,0.64,2.94,0.18,-0.15,0.07,0.25,27.5,0.29,0.03,3.07,0.95,0.1,0.12,18,8,0,1.98,0.14,1.32,4.13,2.52,0.58,80,4,0.281467641479746,11.59,56.79,0.82,32,0.6
5.26,6.27,4.5,3.48,4.97,0.46,3.53,0.41,31.62,0.25,1.65,0.51,0.42,1.98,0.1,-0.29,0.07,0.19,11.9,0.28,0.02,2.82,0.81,0.05,0.13,10,5,14,4.64,0.09,1.58,5.9,12.89,1.33,33,6,0.16748755327989,16.42,128.2,0.4,85.24,0.6
4.95,3.25,4.72,4.56,2.52,0.21,3.99,0.41,41.78,0.35,1.99,0.74,0.65,2.94,0.18,-0.22,0.13,0.26,42.2,0.16,0.04,2.89,0.62,0.14,0.07,29,9,15,3.91,0.11,0.96,1.07,4.2,1.43,56,4,0.173258266901147,10.21,53.87,1.02,28.12,0.6
6,4.98,5.3,1.06,4.78,0.38,2.23,0.45,28.42,0.39,1.36,0.53,0.49,1.91,0.1,-0.08,0.19,0.3,37.51,0.22,0.02,2.73,0.61,0.13,0.13,30,7,3,5.54,0.11,1.99,2.92,17.74,1.14,72,4,0.172802584276601,10.03,61.44,1.03,36.04,0.6
4.82,5.75,4.99,1.7,2.01,0.25,4.15,0.34,33.71,0.2,0.61,0.51,0.49,2.65,0.15,-0.06,0.26,0.49,14.55,0.28,0.04,2.49,0.15,0.12,0.05,15,3,5,2.87,0.07,1.72,5.97,5.11,1.19,30,2,0.21172862681304,12.01,55.74,0.84,36.04,0.8
4.23,3.44,3.61,4.66,4.61,0.23,1.38,0.63,31.81,0.32,1.38,0.73,0.37,1.87,0.17,-0.21,0.37,0.13,47.16,0.15,0.03,2.46,0.61,0.07,0.08,26,3,4,1.33,0.07,0.5,3.71,13.31,0.36,43,5,0.142802360547084,16.49,99.74,0.58,69.08,0.6
5.31,6.99,3.23,4.17,1.58,0.41,2.97,0.7,31.49,0.28,1.24,0.58,0.49,1.53,0.18,-0.03,0.1,0.41,44.73,0.23,0.02,1.84,1.39,0.14,0.09,16,5,7,4.9,0.02,1.19,3.54,1.47,0.86,0,0,0.154399342370376,14.53,50.43,0.4,38.04,1
5.13,6.69,5.24,2.86,3.51,0.29,2.88,0.31,39.86,0.36,1.38,0.67,0.39,2.55,0.17,-0.26,0.26,0.46,21.4,0.15,0.04,2.49,1.08,0.09,0.06,21,6,2,4.48,0.08,1.58,1.95,8.8,0.89,31,2,0.169363356951292,12.4,54.24,0.66,34.72,0.8
4.88,4.51,4.62,4.71,5.05,0.16,4.95,0.69,37.42,0.26,1.67,0.56,0.49,2.91,0.19,-0.13,0.24,0.25,25.85,0.2,0.02,1.68,1.28,0.06,0.07,24,8,12,1.48,0.11,0.84,3.41,17.58,0.39,27,2,0.164630296547083,12.03,52,0.78,33.4,0.8
5.26,3.78,5.46,3.33,3.22,0.32,2.4,0.35,18.26,0.31,1.51,0.75,0.6,1.77,0.16,-0.17,0.11,0.32,24.81,0.22,0.03,1.76,0.91,0.06,0.05,20,6,7,3.27,0.1,0.98,4,9.55,0.58,72,4,0.147498114254403,12.99,74.35,0.55,46.04,0.6
3.72,4.18,3.87,1.53,2.73,0.18,4.57,0.51,49.89,0.46,1.51,0.37,0.72,2.26,0.16,-0.01,0.46,0.32,15.71,0.26,0.04,2.13,1.3,0.13,0.09,24,3,13,4.71,0.09,1.61,4.09,2.8,1.1,57,6,0.106538748659198,8.86,57.72,1.02,25.44,0.4
3.33,6.83,4.48,4.36,4.91,0.28,1.04,0.71,42.96,0.44,1.4,0.55,0.73,2.37,0.19,-0.11,0.08,0.44,29.59,0.21,0.02,2.37,0.27,0.11,0.09,21,4,0,4.59,0.09,1.51,2.08,9.75,1.15,38,4,0.183678499032944,10.33,83.5,0.99,53.36,0.6
6.32,4.66,6.78,3.73,3.47,0.34,1.57,0.23,22.53,0.18,1.64,0.65,0.52,2.44,0.13,-0.27,0.26,0.38,10.43,0.26,0.03,3.24,1.46,0.1,0.09,20,6,9,4.71,0.06,1.44,5.83,5.47,0.37,8,9,0.148718245173795,22.94,188.17,0.4,129,0.4
6.95,4.93,5.9,1.96,3.84,0.36,1.99,0.45,32.27,0.44,1.14,0.4,0.35,1.76,0.19,-0.2,0.22,0.44,48.64,0.24,0.04,1.15,0.48,0.11,0.06,11,6,9,4.89,0.13,0.89,4.77,17.61,0.9,50,3,0.143427047662287,20.51,111.11,0.48,86.56,0.8
4.28,6.53,5.31,1.91,3.11,0.12,1.52,0.36,34.09,0.43,1.98,0.66,0.7,2.93,0.17,-0.06,0.3,0.47,28.09,0.28,0.02,2.8,0.26,0.09,0.11,23,7,12,5.4,0.11,0.36,2.76,1.74,1.33,53,3,0.183575938837502,12.13,75.46,0.83,48.68,0.8
6.08,5.92,4.73,4.79,2.32,0.13,2.83,0.63,34.97,0.47,1.82,0.55,0.54,2.42,0.15,-0.24,0.21,0.4,28.37,0.31,0.03,1.12,1.28,0.07,0.15,27,3,7,4.01,0.08,0.93,4,18.73,1.47,0,0,0.188257527943769,15.13,88.88,0.58,72.52,1
6.37,6.66,6.69,4.94,1.73,0.23,3.79,0.55,31.72,0.31,0.78,0.53,0.73,2.76,0.19,-0.28,0.47,0.44,45.45,0.29,0.04,1.38,0.41,0.06,0.09,24,10,8,5.63,0.03,0.48,2.05,3.87,0.42,0,0,0.174287351638213,15.13,49.69,0.4,37,1
4.01,6.18,3.67,2.29,3.76,0.14,4.75,0.69,31.77,0.43,0.8,0.54,0.5,2.26,0.16,-0.14,0.22,0.35,13.95,0.33,0.04,2.38,0.24,0.09,0.08,18,6,15,5.8,0.1,1.01,4.79,4.5,0.6,1,0,0.146677567523221,14.41,54.52,0.4,40.16,1
5.35,5.1,6.86,4.69,1.93,0.32,1.54,0.44,11.6,0.37,0.85,0.75,0.67,2.76,0.17,-0.07,0.32,0.14,24.23,0.2,0.03,1.95,0.99,0.09,0.08,13,10,8,3.55,0.1,0.38,2.24,10.98,0.67,79,3,0.167723051021065,13.62,89.46,0.86,60.12,0.8
3.63,4.27,6.6,1.79,3.31,0.49,2.81,0.32,27.3,0.13,1.44,0.44,0.65,2.47,0.2,-0.28,0.14,0.43,34.24,0.18,0.02,3.04,1.48,0.1,0.13,19,4,0,4.67,0.15,0.38,3.48,3.38,1.24,28,5,0.680173835544704,24.99,135.77,0.4,105.16,0.6
3.79,4.05,4.14,1.87,1.73,0.16,1.59,0.32,11.24,0.31,0.71,0.53,0.39,2.39,0.15,-0.14,0.45,0.3,23.49,0.19,0.04,2.17,0.46,0.07,0.07,29,9,6,2.99,0.12,1.91,3.84,11.27,0.62,40,4,0.245212735435299,10.85,71.38,0.97,44.68,0.6
5.43,4.4,6.11,2,4.69,0.38,1.84,0.26,27.02,0.29,0.81,0.53,0.34,2.55,0.12,-0.05,0.3,0.34,28.83,0.34,0.03,1.38,0.95,0.11,0.08,19,3,7,3.93,0.08,1.85,2.11,18.39,0.57,1,0,0.213925615004747,14.39,58.4,0.61,44.16,1
6.89,5.93,5.79,3.88,2.13,0.5,1.79,0.61,46.34,0.44,1.31,0.36,0.33,1.71,0.19,-0.28,0.35,0.16,41.27,0.17,0.04,2.34,0.14,0.06,0.12,10,6,7,2.83,0.11,0.26,4.99,8.77,0.59,44,2,0.162080764723409,12.39,75.37,0.8,55.32,0.8
6.16,3.53,4.11,3.28,3.91,0.24,3.02,0.54,15.53,0.23,0.56,0.57,0.43,1.76,0.13,-0.07,0.33,0.39,17.19,0.27,0.04,0.79,0.7,0.08,0.12,16,7,9,5.92,0.15,1.96,2.4,10.02,0.72,64,4,0.234205612684329,12.73,67.81,0.59,43.36,0.6
6.94,3.41,4.89,2.34,3.83,0.21,3.84,0.57,34,0.47,1.39,0.68,0.3,1.68,0.19,-0.24,0.28,0.41,26.37,0.23,0.02,1.54,0.25,0.14,0.13,14,5,15,1.03,0.04,0.44,4.93,14.17,1.28,0,0,0.185175388310486,15.15,61.59,0.61,48.16,1
3.42,3.35,4.56,3.06,4.82,0.15,1.97,0.28,29.66,0.42,1.05,0.4,0.33,2.23,0.12,-0.15,0.16,0.12,10.69,0.32,0.04,3.18,0.3,0.1,0.1,19,6,11,5.38,0.1,0.95,1.15,19.65,0.72,22,2,0.190839952716487,13.96,83.46,0.59,60.52,0.8
5.78,6.86,5.14,3.52,3.79,0.45,3.92,0.57,33.04,0.35,1.19,0.49,0.42,2.66,0.16,-0.12,0.1,0.23,28.97,0.31,0.04,2.23,0.47,0.14,0.11,15,10,0,3.56,0.06,1.55,5.74,14.92,0.91,34,2,0.213580279164682,12.34,55.31,0.69,36.04,0.8
4.44,6.33,3.27,1.6,2.24,0.4,2.02,0.62,25.89,0.43,1.56,0.45,0.33,2.9,0.18,-0.13,0.28,0.48,21.64,0.33,0.02,2.13,1.19,0.08,0.15,21,7,3,1.16,0.12,0.77,4.46,15.24,1.04,4,0,0.233099272596581,14.31,57.1,0.54,43.6,1
5.11,4.44,4.88,1.67,1.52,0.44,1.87,0.51,12.39,0.2,1.81,0.47,0.44,1.52,0.12,-0.19,0.05,0.26,42.28,0.28,0.03,1.79,0.64,0.11,0.11,27,5,0,5.09,0.14,0.53,3.25,6.68,1.04,34,4,0.237120707174212,18.05,104.87,0.67,73.92,0.6
